Id,Text,IsRetweet,IsSelfMentioned,Retweets#,Favorites#,Hashtags#,Medias#,Mentions#,SenderId,SenderAccountYears,SenderFavorites#,SenderFollowings#,SenderFollowers#,SenderStatues#,SenderLocation,Emojis#,Punctuations#,UpperCaseLetter#,Letter#,Symbols#,Words#,TWords#,UWords#,SlangWords#,AvgWordLength,IsCyberbullying
1162809889892315137,"ohoo burayı sel götünü sen polar diyorsun şükredin izmirliler",False,False,0,0,0,0,1,325767871,8,16365,603,448,6778,istanbul,1,0,2,56,0,9,2,0,1,6,False
1162813215501377538,"geçen seneki defol 1 alan hakimiyeti sıfır medel 2 savunması sıfır hucumu savruk caner 3 çizgiye hapsolan quaresma üçü de sahada twit bu kadar",False,False,7,96,0,0,0,750351343735414784,3,7886,848,2150,18538,ankara,0,3,8,121,0,24,8,0,1,5,False
1162813655521644546,"ben salak değilim sana kanasım geldi",False,False,0,6,0,0,0,1102500288550920192,0,21677,8675,9812,1436,eren,0,1,1,31,0,6,1,0,1,5,False
1162813660651282435,"artı doğudan gelip otellerde çalışan keko tipli animatörler de bunu beğendi d",False,False,0,0,0,0,1,1068264765301157890,1,2959,228,302,248,ankara,0,1,2,66,0,12,2,1,1,5,True
1162813662387679234,"piçsin",False,False,0,0,0,0,1,129444966,9,289953,21944,33179,35316,mersin,9,0,1,6,0,1,1,0,0,6,True
1162817439018733568,"yaşam kalitemizi düşürdünüz amk çocukları",False,False,0,0,0,1,0,175340160,9,950,325,284,5204,antalya,0,3,1,37,0,5,1,0,1,7,True
1162820406178451459,"annem arkadaşın aptal bir şey yapsa sende mi yapacaksın ben",False,False,73,382,0,1,0,1161994081075191808,0,431,164,189,35,denizli,0,3,2,52,0,10,2,0,1,5,False
1162821210708860932,"la sen bu ligden ne anlarsın seni fener e götüren sisteme de sokuyum",False,False,0,0,0,0,1,902495056606744576,2,1630,244,56,1244,ankara,0,1,2,56,0,13,2,0,0,4,True
1162823956472221704,"az şikâyet çok şükür seni mutluluğa götünü gününözeti",False,False,161,1118,1,0,0,98634644,9,1021,211,460583,57449,türkiye,0,3,3,47,0,8,2,0,1,5,False
1162824985452404738,"sigaraya falan mı başlasam ya babama yakalanmama gibi bi derdim olur en azından çok sıkıcı hayatım var amk",False,False,0,0,0,0,0,1013531291424317440,1,12379,372,449,695,konya,0,0,1,89,0,18,1,0,1,4,False
1162824986832359424,"kardeşim sokucam hesap ödeme muhabbetinize ya başka bişey konuşmaz mısınız aq fakirseniz çıkmayıverin dışarı ben çıkıyo muyum",False,False,0,0,0,0,0,1155634891712802819,0,4955,711,883,187,konya,0,0,1,109,0,17,1,0,1,6,True
1162824987742482433,"622 seninde amk sonunda bittin amk",False,False,0,0,0,0,0,1093584654677012486,0,282,71,69,19,giresun,0,0,5,30,0,6,5,0,2,5,True
1162826505593982976,"fikret orman kadromuz gayet geniş ve kaliteli transfer yapacağız diye zorunlu bir durum yok 14 08 2019",False,False,114,980,0,0,0,2459687911,5,242481,7898,20237,16122,beşiktaş,0,7,4,86,0,17,4,0,0,5,False
1162828758497275906,"kahpe dölü soyu ele vermiş seni",False,False,0,0,0,0,0,941677813190615040,2,2940,153,164,424,ankara,0,1,1,27,0,6,1,0,2,4,True
1162828759319400449,"yönetim istifa yönetim istifa allah belanı versin fikret orman geber inşallah tez zamanda",False,False,0,0,0,0,1,815256984,7,7519,644,380,1107,istanbul,0,0,1,77,0,13,1,0,1,5,True
1162828760359612423,"boş yapma aq",False,False,0,0,0,0,1,547017185,7,16876,443,156,10617,gotham,0,0,1,10,0,3,1,0,1,3,True
1162832534264266758,"erkeğe ucube demek saçmaymış öyle dediler o zaman piç kurusu seni",False,False,0,0,0,0,0,943758007,7,30744,429,710,18172,yalova,0,0,1,55,0,11,1,0,2,5,True
1162856681681903621,"aksam ekmek arasina domates salcasi surup yedim orospu cocugu sence beren saat sikimde olabilir mi",False,False,14,337,0,0,0,1595490552,6,6117,696,1059,3673,nilüfer,0,0,0,84,0,15,0,0,1,5,True
1162877793618841606,"evlidostu gizlidost gizlisex gizliiliski gizlisikis evligizli azginevli kocaaldatma aldatankadin aldatmakistiyorum mutsuzkadin yalaka azginkiz turkamator azginevli orgazm itiraf telde konuşarak boşalmak isteyen gizli kaçamak takılan kadınlar sohbet için dm",False,False,0,0,17,0,0,1095776255729979402,0,1,0,4,3,türkiye,0,17,3,231,0,28,2,1,1,8,True
1162877800560435205,"ben kararı verdim bu adam gerzek salak",False,False,0,0,0,0,1,925123080715948032,2,3225,116,85,2007,türkiye,0,0,1,35,0,7,1,0,2,5,True
1162877805086019585,"bayan terörü aq",False,False,0,1,0,0,1,3077978867,4,21020,182,117,3776,ankara,0,0,1,13,0,3,1,0,1,4,True
1162881572611264518,"ezerim o harika deliklerini morartana kadar sikerim",False,False,0,0,0,0,1,1512209011,6,10695,3447,1341,18755,kütahya,0,0,0,45,0,7,0,0,1,6,True
1162881593914134533,"yaw ben bu çiftleri dul bayanları kızları anlıyamıyorum nerde bir piç varsa ona giderler severler siktir efendiye dürüstte gelmezler inan üzülüyorum",False,False,0,0,0,0,0,795629914208817153,3,502,326,12,17,türkiye,0,6,1,133,0,21,1,0,2,6,True
1162884366214864897,"türkçe rapte ki tüm mc ler bu iki adamın getir götünü yapar",False,False,2,4,0,1,0,715650689347809280,3,7577,245,265,8574,denizli,0,0,0,50,0,12,0,0,1,4,False
1162885351381356545,"1 şarkıyı 4 saat duraksız dinleyecek ne yaptım aq yaa",False,False,0,0,0,0,0,1154078477269831680,0,0,17,2,37,kastamonu,0,0,0,44,0,10,0,0,1,4,False
1162889091467403267,"e madem beni beğenmiyorsun o zaman neden her yaptığımı izliyorsun amk",False,False,0,2,0,0,0,1055934528588603392,1,11478,358,1134,4689,türkiye,0,0,1,59,0,11,1,1,1,5,True
1162889105648345090,"cümle gayet anlamlı bence korur",False,False,0,0,0,0,1,1154867544030875648,0,1046,90,108,265,ankara,0,0,1,27,0,5,1,0,0,5,False
1162892857881124865,"haydi sarhoş ol yine götü başı dağıt",False,False,0,1,0,0,0,215368340,9,5928,55,1772,9722,muğla,1,1,1,30,0,7,1,0,0,4,True
1162892859378470913,"ülke eskiden de cahillerin fazlalığı yüzünden salak şimdi her b ku bilen baya kalabalık bir kitle var onlarda dahil olunca salak 2 katına çıktı ölçmedim hissediyorum aq",False,False,0,0,0,0,0,749583160086757376,3,6572,153,122,5891,konya,0,5,2,147,0,27,2,0,3,5,True
1162892886054227968,"acaba ne zaman insanlar üstündeki ergenliği atıp gıybet ve aptal muhabbetler dışında normal kaliteli muhabbet etmeye başlayacak",False,False,0,0,0,0,0,854832530146680832,2,533,79,41,262,eskişehir,0,2,1,111,0,17,1,0,1,6,True
1162892893251624960,"hay amk",False,False,0,0,0,0,1,1106100888169562112,0,8129,104,118,353,bursa,0,0,0,6,0,2,0,0,1,3,True
1162892899857686528,"sokak hayvanlarının şişko olduğu bir mahalleye ihtiyacım var",False,False,0,0,0,0,0,904158399318851584,2,7054,2489,2372,1401,kocaeli,0,0,1,53,0,8,1,0,1,6,False
1162892906111393792,"işte bu gecenin son seksleri izle çıldır daha fazlası için rt fav linkler sex porno liseli türbanlı am göt ensest cuckold şikiş liselikızlar grupsex türkifşa ifşa liseliifsa brazzers olgun porn milf",False,False,0,1,2,0,0,1138878099586781185,0,132,25,400,233,türkiye,0,9,8,168,0,31,2,1,2,5,True
1162892913329737728,"ne bir aptal gölgesiyim ne bir sevda kölesi sadece hesapsız bir gönül bahçesiyimm",False,False,0,0,0,0,0,1059615652539961344,1,5405,661,678,1526,yalova,0,0,0,71,0,13,0,0,1,5,False
1162896632284925952,"bu ülkede diyet yapmak cok zor aq tam kararlıyım efsane gidiyorum önüme kıymalı geliyor kebap geliyor",False,False,0,0,0,0,0,971207412442116096,1,4851,175,355,596,aksaray,0,2,2,86,0,16,2,0,1,5,False
1162900352569630720,"yanima keko biri oturdu kurtce bi sarki acti ve oturdugu yerden halay cekiyor nerde miyim konya otogarinda",False,False,0,0,0,0,0,1574714654,6,3559,162,288,3662,gaziantep,0,0,15,93,0,17,2,2,1,5,True
1162900381720096773,"mutfaga kültablası almaya gidiyorum su içiyorum ve kültablasını almadan geliyorum aq",False,False,0,5,0,0,0,864030762835869700,2,2775,5330,4964,4041,adana,0,0,1,74,0,11,1,0,1,6,False
1162904182854230016,"bu bacakları evirip çevirip götüme sokarım geliyo her otobüs yolculuğunda",False,False,0,0,0,0,0,954071576458289152,1,5564,276,6020,8496,ankara,0,0,0,64,0,10,0,0,1,6,True
1162904215750107136,"yarım o götu",False,False,0,0,0,0,1,974046632,7,165,480,62,263,antalya,0,0,1,10,0,3,1,0,0,3,True
1162904257647058944,"cok sevdigim komutanımin soyledigi bir soz var hemserim sikerim belanizi",False,False,0,0,0,0,0,112563230,9,211,48,38,1325,muğla,0,0,1,63,0,10,1,0,1,6,True
1162907871417446405,"en iyi taksicinin amk",False,False,0,0,0,0,1,1593118669,6,1340,229,158,3642,türkiye,0,0,1,18,0,4,1,0,1,4,True
1162907924584378373,"yalova da sevdiğim kaldı benim 17 ağustos aldı götürdü ah özgür ah",False,False,0,0,0,0,0,492152970,7,2726,470,904,9157,ankara,0,10,0,55,0,12,0,0,0,4,False
1162911660224462849,"diyorki 25 senedir istanbul u yönetiyorsunuz alt yapı mı yaptınız it siz yetmişbeş sene yönettiniz aldığımızda çöpden pisikten rüşvet rantdan geçilmiyordu sizin pisliğinizi anca temizledik yavşak sözeni bilinmi bedrettin dalanı ah bir de iskiyi soyanı ergün göknel",False,False,0,0,0,1,0,851819168567611395,2,12414,1945,2232,23176,ankara,0,5,25,228,0,37,25,0,1,6,True
1162919138228166657,"27 senin o ponçik çapı 4 cm olan suratını ısırırım aptal mal salak öküz ayrıca omzun çok güzel ayrıca saçların da çok güzel bence eski ppni koy daha güzeldi ayrıca çok mükemmel bir arkadaşsın ama 3gram beynin var",False,False,0,0,0,0,0,1127763544806699008,0,2389,146,127,1624,bolu,0,2,2,175,0,38,2,0,3,4,True
1162919281451044864,"inat uğruna orospu oldun seninde ananı sikiyim",False,False,0,0,0,0,0,434130930,8,325,102,321,2619,bursa,0,0,1,40,0,7,1,0,1,5,True
1162926719734636545,"sen anca kendini kandir gay sin belli bayan falan degilsin",False,False,0,0,0,0,1,1099308646457110530,0,1958,1265,76,1147,bursa,0,0,0,49,0,10,0,0,1,4,True
1162926828673282048,"dm gel amk",False,False,0,0,0,0,1,899983912000204801,2,1850,898,207,1398,afyon,0,0,1,8,0,3,1,0,1,2,True
1162930592910118912,"bjk maçını izlerken uyuyakaldım aq",False,False,0,0,0,0,0,2995545058,4,35094,240,225,1591,istanbul,0,2,1,30,0,5,1,0,1,6,False
1162930688154382342,"ben anlamıyorum arkadaş böyle erken konuşup sonradan göt olmayı hobi falan mı edidindiniz lig birimi galatasaray şampiyon ersun köyüne bu twet instagrama",False,False,0,0,0,0,1,350931035,8,2067,163,261,692,konya,2,5,22,132,0,22,5,2,1,6,True
1162934355892854785,"meğer bu livatacı sapık lağım farelerini örgütleyip başımıza musallat eden akp imiş inanmayan ak lgbt yazsın google a ufc241",False,False,0,0,1,1,0,1153515741112668160,0,0,0,3,395,samsun,0,4,11,106,0,19,7,1,1,5,True
1162934377678086144,"hedefim sendin seni de siktir ettim bundan sonra",False,False,0,0,0,0,0,1014176810890858496,1,194,42,31,16,türkiye,0,2,1,41,0,8,1,0,1,5,True
1162938043906568197,"adlı kişinin yayınını izle merhaba çok kötü abaza kuduruyorum amı alev alev yanan bayanlar yada deliği kaşınan pasifler yokmu fena halde doluyum akıtmak çok istiyorum zonguldaktanım yer yok",False,True,0,0,0,0,0,1158373878424584192,0,12,219,2,78,zonguldak,0,1,0,165,0,28,0,0,1,5,True
1162938053788413953,"kimse kimsenin dolduruşuna gelmese hayat gayet güzel aslında",False,False,0,0,0,0,0,175459213,9,1013,157,96,4539,manisa,0,2,1,53,0,8,1,0,0,6,False
1162941864179326976,"slm millet bursa görükle genç ve fiit 2 tek erkeğiz hemen bize katılabilecek swinger evliçift çift tekbayan olgunbayan lar azgın pasif trans lar kadınsı cd ler dm den ulaşın yer araç var",False,False,0,0,0,0,0,1142573447169622016,0,619,433,28,124,bursa,3,0,5,160,0,32,4,1,1,5,True
1162945652277547010,"vallahi dağıtıyolar bizim millette koşturuyo aç ölürüm yemem sizin sikik sandviçinizi amk cocukları ya",False,False,0,0,0,0,0,427219908,8,1423,309,265,4809,türkiye,0,1,2,89,0,14,2,0,2,6,True
1162949532625358848,"deli mi ne youtube trendlerine girmiş önemli açıklama diye bir video ile ulan dalyarak senin yaptığın bir açıklamanın ne gibi bir önemi olabilir",False,False,0,0,0,0,0,1075282182279757824,0,5559,254,259,5231,gök,0,2,4,122,0,23,4,0,1,5,True
1162949539080351744,"berata söyle fazla götü kalkmasın",False,False,0,0,0,0,1,890830558225465345,2,16406,569,393,2824,ankara,0,0,1,29,0,5,1,0,0,5,True
1162953285655048193,"olgun azgın doyumsuz bekar erkeğim karısını namusunu siktir zevk alan bütün gavat ruhlu kocaları ensini paylaşmak isteyen pasifler ve bütün azgın doyumsuz orospu bekliyorum",False,False,0,0,0,0,0,947149589928448000,1,105,505,105,398,ankara,0,0,1,159,0,24,1,0,5,6,True
1162953291514482688,"kardeşim avrupa daha ucuz daha iyi diyorsanız gidin orada yaşayın 1 2 yıl da görün ebeni herekesini sonra gelip mum olun güzel ülkeme",False,False,0,0,0,0,3,933727515935494144,2,3176,99,293,5405,türkiye,0,4,2,114,0,23,2,0,1,4,True
1162953333314899968,"senin ne kadar cahil olduğunu gayet iyi biliyoruz yazdığın yorumlardan gittiğin yoldan senin ne kadar cahil olduğunu anlamamak mümkün değil bu lafları söylerken önce aynaya bakacaksın sonra söyleyeceksin",False,False,0,0,0,0,2,1590961554,6,271,240,61,566,adana,0,0,3,176,0,28,3,0,0,6,True
1162964595289600000,"bir bok bilmiyorsun işin kötüsü bir bok bilmediğini de bilmiyorsun aziz nesin",False,False,0,0,0,0,0,1146310165194522626,0,0,1,1,411,samsun,0,4,4,66,0,12,4,0,2,5,True
1162964657092669440,"orospu cocuğu sen hala havlıyonmu",False,False,0,0,0,0,1,814381485012746240,2,6068,1167,842,1541,türkiye,0,0,1,29,0,5,1,0,1,5,True
1162966967575355392,"sonradedimki ben hayatımda böyle manyak bir şey görmedim sonuna kadar izleyin lütfen",False,False,132,337,1,1,0,704390419451387904,3,69876,101801,102653,35476,türkiye,2,4,4,75,0,12,3,0,1,6,False
1162972107757821952,"emeklilikte yaşa takılanlara düşman mi diyorsunuz bir eyt li olarak sizi ve sizin gibi düşünenleri lanet bir düşman denmemişti yazıklar olsun",False,False,1,3,0,0,4,1133160856492085248,0,53,752,710,140,türkiye,4,3,25,128,0,21,12,4,1,6,True
1162972161860153344,"günaydın kudurmuş piç kuruları",False,False,0,0,0,0,0,1056575330620788737,1,5832,168,279,2895,ankara,0,0,1,27,0,4,1,0,1,6,True
1162972173386080257,"isaac newton bile ateizmin aptal olduğunu söyler sizi gidi newton dan zekii insanlar sizi",False,False,0,0,0,0,1,754261828759322624,3,262,72,10,329,türkiye,0,4,2,79,0,14,2,0,1,5,True
1162972183091720192,"ve dünya sen doğdun daha boktan bir yer oldu",False,False,0,0,0,0,0,390902092,8,5,24,0,28,çankırı,1,0,1,36,0,9,1,0,1,4,True
1162972191174119425,"aa paçavra gene kıskanç bir haber yapmış çok konuşmayın biat edeceksiniz yobaz",False,False,0,0,0,0,1,753208500625534977,3,654,59,9,711,türkiye,0,0,1,70,0,12,1,0,1,5,True
1162972196203106304,"seni gidi yalaka seni istanbul u çeyrek asırdır yöneten kimdi bu kadar zamanda yapma sonra çık yalaka olmak için binali nin projeleri vardı diye yalan yanlış ol ve millet bunu görmeyecek mi sanıyorsun",False,False,0,0,0,0,2,830326577632247808,2,124,14,3,479,türkiye,0,1,2,168,0,33,2,0,2,5,True
1162974910144274437,"erken evliliğin önüne geçmek için kurulan jetgiller kadın futbol takımı maddi imkansızlıklar sebebiyle kapanma tehlikesiyle karşı karşıya kızları bir kutlama yemeğine bile götüremedik",False,False,7,15,0,1,0,1138804828900118528,0,13,506,1381,349,turkey,1,6,6,161,0,23,6,0,0,7,False
1162975534919364608,"istanbul u sel götünü ekrem imamoğlu nun bodrum da ne işi var diyenlere cevap boş konuşuyorlar imamoğlunerede",False,False,186,778,1,1,0,205614850,9,0,8,433069,145365,türkiye,0,5,7,97,0,17,6,0,1,5,False
1162975953267646464,"sen29ekimi coşkuyla kutlarken düşmanın orgazm oluyor orgazm allah ım al beni bu salak arasından bu papaz kadar haham kadar rahibe kadar allah bilmez ahlak bilmez ibadet bilmez salak arasından al beni bu karısına kızına gavat olmuşlardan kurtar beni",False,False,0,0,0,0,1,1063489111162527745,1,14,0,1,348,bursa,3,12,3,221,0,38,2,0,3,5,True
1162975975505874944,"lan defol ya sabah sabah avskdldşsöqşd",False,False,0,0,0,0,1,1011248060989628417,1,51703,233,1645,72,sakarya,0,0,0,33,0,6,0,0,1,5,True
1162975982531293184,"bunu istiyon iyi güzel de sende böyle am göt varmı",False,False,0,0,0,0,1,1096804030884601856,0,51,93,2,42,adana,0,0,1,41,0,10,1,0,1,4,True
1162979760202498048,"fatih senin gibi bir fahişe ve iftiracı nın vesikasıdır aşağıdaki kapı gibi belge",False,False,0,0,0,1,1,846820483614085123,2,897,351,133,4665,NA,0,2,1,69,0,13,1,0,1,5,True
1162983502247342081,"bazı şeylerin olmayacağını bile bile hayalettimde o bile çoğğ hoşt pazar",False,False,0,1,2,0,0,707631709,7,348,62,120,184,istanbul,0,6,5,69,0,11,3,1,1,6,False
1162983502327025664,"neyse ki akp liler de chp nin yıllardır yaptığı salak muhalefeti çabuk öğrenmişler byndannsonra ota boka ölümüne muhalefet",False,False,0,0,0,0,1,993950367800025089,1,1670,141,75,1238,samsun,3,2,8,107,0,18,4,2,1,5,True
1162983514389831680,"beni bu saatte uyandırıp bahçeye götüren hayat size hiç bir şey yapmaz hayatın tüm garezi bana",False,False,0,1,0,0,0,747299982,7,28002,1996,3141,15074,marmaris,0,0,1,79,0,16,1,0,0,4,False
1162987287879311360,"abi bu pazartesi neden gelmiyor fenerbahçeyi özledim amk",False,False,0,0,0,0,0,275494188,8,9841,170,380,16053,fenerbahçe,0,0,3,49,0,8,3,0,1,6,False
1162991061653999622,"şopar çocuk ne ara bitti ben kaçırmışım",False,False,0,0,0,0,1,186780379,9,14021,1068,128,4245,eskişehir,1,0,1,33,0,7,1,0,1,4,True
1162991068184530944,"künefe gibisin dışın tatlı için kaşar günaydın",False,False,0,0,0,0,0,1153701516987064321,0,1210,158,50,190,adana,0,6,3,40,0,7,3,0,1,5,True
1162991083665670145,"beygir az gelir bu eski kaşar",False,False,0,0,0,0,8,874739505617678337,2,4658,1237,423,4570,türkiye,0,0,1,25,0,6,1,0,1,4,True
1162994832446500869,"açıyorum kapıyorum bu çıkıyo taymda baska bişey yok galiba göt görmeye doydum zabah zabah yaa",False,False,0,0,0,0,1,1120799901879812098,0,1126,245,121,1027,türkiye,0,1,1,79,0,15,1,0,1,5,True
1162995891080503298,"istanbul u sel götünü can kaybı yaşanıyor sen bodrum da keyif çatıyorsun sonra neredesin diye soranlar boş konuşuyor öyle mi istanbul büyükşehir belediye başkanlığı koltuğu boş gerzek",False,False,25,65,0,0,0,2819243454,5,12014,1845,23582,14644,türkiye,0,9,8,163,0,27,8,0,2,6,False
1162998626546868224,"bir yerden sonra hepsine lanet edip ev değiştiriyorsunuz tecrübeyle sabit",False,False,0,0,0,0,1,160663454,9,91,180,38,79,bursa,0,2,2,64,0,10,2,0,1,6,False
1163001625595785216,"yalaka da bir raconu var siz chp yalaka aynı videodaki gibisiniz",False,False,2,3,0,0,1,1100472946877968384,0,9551,547,420,4241,muğla,0,3,4,63,0,11,2,1,2,5,True
1163002383959515136,"bddbhdhd bok gibi olmuş ayrıca",False,False,0,1,0,0,1,1094622932893163520,0,23167,177,1260,6363,istanbul,0,0,0,26,0,5,0,0,1,5,True
1163002400346693634,"valla kimseyi özlediğim yok iyiki defol gittiniz hayatımdan kafam rahat oh be",False,False,0,0,0,0,0,1083331344657207296,0,9967,92,216,654,tokat,0,0,1,68,0,12,1,0,1,5,True
1163002407212785665,"tmsf bank asya nın bingöl deki gayrimenkulünü satışa çıkardı",False,False,0,0,0,0,0,201815756,9,131,451,23124,453677,türkiye,0,4,7,52,0,9,4,1,0,5,False
1163005793966415873,"ne gayseri mi",False,False,1,3,0,1,0,1136583026610180096,0,14397,1446,2010,1794,sivaslı,0,1,2,11,0,3,1,0,0,3,True
1163006166223544320,"eski manitanın gece attığı şarkı sen ankara nın eğitimsel sendika başkanı adamısın aq benim peşimden ne kosuyon",False,False,0,0,0,1,0,764025658011856897,3,2242,246,246,1594,soma,0,4,1,95,0,17,1,0,1,5,True
